Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.0830005301,0,0,0
0.0840005357,0,0,0
0.0850005413,0,0,0
0.086000547,0,0,0
0.0870005526,0,0,0
0.0880005582,0,0,0
0.0890005639,0,0,0
0.0900005695,0,0,0
0.0910005751,0,0,0
0.0920005877,0,0,0
0.0930005933,0,0,0
0.094000599,0,0,0
0.0950006046,0,0,0
0.0960006102,0,0,0
0.0970006159,0,0,0
0.0980006215,0,0,0
0.0990006271,0,0,0
0.100000633,0,0,0
0.101000645,0,0,0
0.102000651,0,0,0
0.103000657,0,0,0
0.104000662,0,0,0
0.105000668,0,0,0
0.106000674,0,0,0
0.107000679,0,0,0
0.108000685,0,0,0
0.10900069,0,0,0
0.110000696,0,0,0
0.111000709,0,0,0
0.112000714,0,0,0
0.11300072,0,0,0
0.114000726,0,0,0
0.115000731,0,0,0
0.116000737,0,0,0
0.117000742,0,0,0
0.118000748,0,0,0
0.119000754,0,0,0
0.120000759,0,0,0
0.121000765,0,0,0
0.122000771,0,0,0
0.123000776,0,0,0
0.124000782,0,0,0
0.125000801,0,0,0
0.126000807,0,0,0
0.127000813,0,0,0
0.128000818,0,0,0
0.129000824,0,0,0
0.13000083,0,0,0
0.131000835,0,0,0
0.132000841,0,0,0
0.133000846,0,0,0
0.134000852,0,0,0
0.135000858,0,0,0
0.136000863,0,0,0
0.137000869,0,0,0
0.138000875,0,0,0
0.13900088,0,0,0
0.140000886,0,0,0
0.141000892,0,0,0
0.142000897,0,0,0
0.143000903,0,0,0
0.144000908,0,0,0
0.145000928,0,0,0
0.146000934,0,0,0
0.147000939,0,0,0
0.148000945,0,0,0
0.14900095,0,0,0
0.150000956,0,0,0
0.151000962,0,0,0
0.152000967,0,0,0
0.153000973,0,0,0
0.154000979,0,0,0
0.155000984,0,0,0
0.15600099,0,0,0
0.157000996,0,0,0
0.158001001,0,0,0
0.159001007,0,0,0
0.160001012,0,0,0
0.161001018,0,0,0
0.162001024,0,0,0
0.163001029,0,0,0
0.164001049,0,0,0
0.165001054,0,0,0
0.16600106,0,0,0
0.167001066,0,0,0
0.168001071,0,0,0
0.169001077,0,0,0
0.170001083,0,0,0
0.171001088,0,0,0
0.172001094,0,0,0
0.1730011,0,0,0
0.174001105,0,0,0
0.175001111,0,0,0
0.176001116,0,0,0
0.177001122,0,0,0
0.178001128,0,0,0
0.179001133,0,0,0
0.180001139,0,0,0
0.181001145,0,0,0
0.18200115,0,0,0
0.18300117,0,0,0
0.184001175,0,0,0
0.185001181,0,0,0
0.186001187,0,0,0
0.187001192,0,0,0
0.188001198,0,0,0
0.189001204,0,0,0
0.190001209,0,0,0
0.191001215,0,0,0
0.19200122,0,0,0
0.193001226,0,0,0
0.194001232,0,0,0
0.195001237,0,0,0
0.196001243,0,0,0
0.197001249,0,0,0
0.198001254,0,0,0
0.19900126,0,0,0
0.200001266,0,0,0
0.201001271,0,0,0
0.202001291,0,0,0
0.203001296,0,0,0
0.204001302,0,0,0
0.205001308,0,0,0
0.206001313,0,0,0
0.207001319,0,0,0
0.208001324,0,0,0
0.20900133,0,0,0
0.210001336,0,0,0
0.211001341,0,0,0
0.212001347,0,0,0
0.213001353,0,0,0
0.214001358,0,0,0
0.215001364,0,0,0
0.21600137,0,0,0
0.217001375,0,0,0
0.218001381,0,0,0
0.219001386,0,0,0
0.220001392,0,0,0
0.221001398,0,0,0
0.222001417,0,0,0
0.223001423,0,0,0
0.224001429,0,0,0
0.225001434,0,0,0
0.22600144,0,0,0
0.227001445,0,0,0
0.228001451,0,0,0
0.229001457,0,0,0
0.230001462,0,0,0
0.231001468,0,0,0
0.232001474,0,0,0
0.233001479,0,0,0
0.234001485,0,0,0
0.23500149,0,0,0
0.236001496,0,0,0
0.237001502,0,0,0
0.238001507,0,0,0
0.239001513,0,0,0
0.240001519,0,0,0
0.241001524,0,0,0
0.24200153,0,0,0
0.243001536,0,0,0
0.244001541,0,0,0
0.245001547,0,0,0
0.246001552,0,0,0
0.247001558,0,0,0
0.248001564,0,0,0
0.249001569,0,0,0
0.250001603,0,0,0
0.251001608,0,0,0
0.252001614,0,0,0
0.25300162,0,0,0
0.254001625,0,0,0
0.255001631,0,0,0
0.256001637,0,0,0
0.257001642,0,0,0
0.258001648,0,0,0
0.259001653,0,0,0
0.260001659,0,0,0
0.261001665,0,0,0
0.26200167,0,0,0
0.263001676,0,0,0
0.264001682,0,0,0
0.265001687,0,0,0
0.266001693,0,0,0
0.267001699,0,0,0
0.268001704,0,0,0
0.26900171,0,0,0
0.270001715,0,0,0
0.271001721,0,0,0
0.272001727,0,0,0
0.273001732,0,0,0
0.274001738,0,0,0
0.275001744,0,0,0
0.276001749,0,0,0
0.277001755,0,0,0
0.278001761,0,0,0
0.279001766,0,0,0
0.280001772,0,0,0
0.281001777,0,0,0
0.282001783,0,0,0
0.283001789,0,0,0
0.284001794,0,0,0
0.2850018,0,0,0
0.286001806,0,0,0
0.287001811,0,0,0
0.288001817,0,0,0
0.28900185,0,0,0
0.290001856,0,0,0
0.291001861,0,0,0
0.292001867,0,0,0
0.293001873,0,0,0
0.294001878,0,0,0
0.295001884,0,0,0
0.29600189,0,0,0
0.297001895,0,0,0
0.298001901,0,0,0
0.299001907,0,0,0
0.300001912,0,0,0
0.301001918,0,0,0
0.302001923,0,0,0
0.303001929,0,0,0
0.304001935,0,0,0
0.30500194,0,0,0
0.306001946,0,0,0
0.307001952,0,0,0
0.308001957,0,0,0
0.309001963,0,0,0
0.310001969,0,0,0
0.311001974,0,0,0
0.31200198,0,0,0
0.313001985,0,0,0
0.314001991,0,0,0
0.315001997,0,0,0
0.316002002,0,0,0
0.317002008,0,0,0
0.318002014,0,0,0
0.319002019,0,0,0
0.320002025,0,0,0
0.321002031,0,0,0
0.322002036,0,0,0
0.323002042,0,0,0
0.324002047,0,0,0
0.325002053,0,0,0
0.326002059,0,0,0
0.327002092,0,0,0
0.328002098,0,0,0
0.329002103,0,0,0
0.330002109,0,0,0
0.331002115,0,0,0
0.33200212,0,0,0
0.333002126,0,0,0
0.334002132,0,0,0
0.335002137,0,0,0
0.336002143,0,0,0
0.337002148,0,0,0
0.338002154,0,0,0
0.33900216,0,0,0
0.340002165,0,0,0
0.341002171,0,0,0
0.342002177,0,0,0
0.343002182,0,0,0
0.344002188,0,0,0
0.345002193,0,0,0
0.346002199,0,0,0
0.347002205,0,0,0
0.34800221,0,0,0
0.349002216,0,0,0
0.350002222,0,0,0
0.351002227,0,0,0
0.352002233,0,0,0
0.353002239,0,0,0
0.354002244,0,0,0
0.35500225,0,0,0
0.356002255,0,0,0
0.357002261,0,0,0
0.358002267,0,0,0
0.359002272,0,0,0
0.360002278,0,3.89141794e-36,-3.58071263e-36
0.361002284,0,1.63305811e-35,-1.50655816e-35
0.362002289,0,4.4144551e-35,-4.08426861e-35
0.363002295,0,1.01197436e-34,-9.38940577e-35
0.364002301,0,2.14699337e-34,-1.99681547e-34
0.365002306,0,4.38295007e-34,-4.0832633e-34
0.36600234,0,8.76800318e-34,-8.17615188e-34
0.367002345,0,1.73373882e-33,-1.61718966e-33
0.368002351,0,3.4019251e-33,-3.17276578e-33
0.369002356,0,6.635623e-33,-6.18604196e-33
0.370002362,0,1.28755731e-32,-1.19969536e-32
0.371002368,0,2.48628075e-32,-2.31523869e-32
0.372002373,0,4.77817001e-32,-4.44710672e-32
0.373002379,0,9.14007043e-32,-8.50300069e-32
0.374002385,0,1.74045057e-31,-1.61844519e-31
0.37500239,0,3.29952166e-31,-3.06698701e-31
0.376002396,0,6.22804743e-31,-5.78694881e-31
0.377002402,0,1.17054072e-30,-1.0872499e-30
0.378002407,0,2.19063021e-30,-2.03404627e-30
0.379002413,0,4.0823448e-30,-3.78923181e-30
0.380002418,0,7.5756003e-30,-7.02922676e-30
0.381002424,0,1.39990792e-29,-1.29848785e-29
0.38200243,0,2.57611366e-29,-2.38863868e-29
0.383002435,0,4.72087078e-29,-4.37576158e-29
0.384002441,0,8.61546825e-29,-7.9828123e-29
0.385002447,0,1.5658263e-28,-1.45032588e-28
0.386002452,-1.19042393e-35,2.83415999e-28,-2.62416309e-28
0.387002458,-3.5712718e-35,5.10892207e-28,-4.72867753e-28
0.388002463,-8.33296753e-35,9.17204299e-28,-8.486332e-28
0.389002469,-8.33296753e-35,1.63999541e-27,-1.51683931e-27
0.390002475,-8.33296753e-35,2.92056298e-27,-2.70026317e-27
0.39100248,-8.33296753e-35,5.18018764e-27,-4.78770276e-27
0.392002486,-8.33296753e-35,9.15138431e-27,-8.45493492e-27
0.393002492,-8.45201009e-34,1.61026664e-26,-1.48717691e-26
0.394002497,-3.89268628e-33,2.82218717e-26,-2.60550311e-26
0.395002503,-9.98765681e-33,4.92671985e-26,-4.5467841e-26
0.396002509,-1.60826273e-32,8.56684701e-26,-7.90328803e-26
0.397002514,-2.21775979e-32,1.4838232e-25,-1.36838697e-25
0.39800252,-3.43675404e-32,2.56004789e-25,-2.36001397e-25
0.399002525,-8.31273047e-32,4.39972428e-25,-4.05444479e-25
0.400002531,-2.29406609e-31,7.53218444e-25,-6.93850744e-25
0.401002537,-4.24445666e-31,1.28452036e-24,-1.18283757e-24
0.402002542,-8.14523734e-31,2.18218727e-24,-2.0086992e-24
0.403002548,-1.59467996e-30,3.69300855e-24,-3.39814417e-24
0.404002581,-2.7649143e-30,6.2260421e-24,-5.72680003e-24
0.405002587,-4.32522676e-30,1.045667e-23,-9.61461068e-24
0.406002593,-7.4458513e-30,1.74956601e-23,-1.60807686e-23
0.407002598,-1.36871011e-29,2.91627709e-23,-2.6794358e-23
0.408002604,-2.14886627e-29,4.84277829e-23,-4.44781993e-23
0.40900261,-4.33330386e-29,8.01186194e-23,-7.35570069e-23
0.410002615,-7.45392907e-29,1.32053851e-22,-1.21193584e-22
0.411002621,-1.36951795e-28,2.16846756e-22,-1.9893878e-22
0.412002626,-2.49294298e-28,3.54768066e-22,-3.25348679e-22
0.413002632,-4.49014292e-28,5.78270738e-22,-5.30119527e-22
0.414002638,-7.98524259e-28,9.39113942e-22,-8.60595296e-22
0.415002643,-1.49754121e-27,1.51953583e-21,-1.39196998e-21
0.416002649,-2.59600103e-27,2.44970811e-21,-2.24321911e-21
0.417002655,-4.39348108e-27,3.93489737e-21,-3.60188083e-21
0.41800266,-7.3892809e-27,6.29757238e-21,-5.76245882e-21
0.419002666,-1.25820009e-26,1.00424234e-20,-9.18569692e-21
0.420002672,-2.05708007e-26,1.59563706e-20,-1.45897196e-20
0.421002677,-3.49506426e-26,2.52618245e-20,-2.30896353e-20
0.422002683,-6.05148019e-26,3.98506054e-20,-3.64105389e-20
0.423002688,-1.02056464e-25,6.26396413e-20,-5.7211275e-20
0.424002694,-1.69162297e-25,9.81097599e-20,-8.95746518e-20
0.4250027,-2.84200848e-25,1.53118654e-19,-1.39746852e-19
0.426002705,-4.75931617e-25,2.38122964e-19,-2.1724839e-19
0.427002711,-7.82701183e-25,3.69008063e-19,-3.36537217e-19
0.428002717,-1.29398432e-24,5.69817841e-19,-5.19488243e-19
0.429002722,-2.11203742e-24,8.76810726e-19,-7.99076841e-19
0.430002728,-3.54362866e-24,1.34446432e-18,-1.22482929e-18
0.431002734,-5.79327143e-24,2.05433035e-18,-1.87085735e-18
0.432002739,-9.1677407e-24,3.1280416e-18,-2.84765818e-18
0.433002745,-1.46895998e-23,4.7463516e-18,-4.3193742e-18
0.43400275,-2.3483676e-23,7.17688535e-18,-6.52894981e-18
0.435002756,-3.82086326e-23,1.08144501e-17,-9.83465057e-18
0.436002762,-6.27501995e-23,1.62393537e-17,-1.47628843e-17
0.437002767,-1.00380619e-22,2.4301458e-17,-2.20843029e-17
0.438002773,-1.57644297e-22,3.62408671e-17,-3.29230292e-17
0.439002779,-2.47630102e-22,5.38605553e-17,-4.89128374e-17
0.440002784,-3.88335246e-22,7.97723387e-17,-7.24196097e-17
0.44100279,-6.1084572e-22,1.17745997e-16,-1.06856972e-16
0.442002795,-9.64244501e-22,1.73202991e-16,-1.57132526e-16
0.443002829,-1.52706427e-21,2.5391189e-16,-2.30276177e-16
0.444002834,-2.35166135e-21,3.70964273e-16,-3.36321393e-16
0.44500284,-3.60819091e-21,5.40138776e-16,-4.89536974e-16
0.446002846,-5.57151743e-21,7.8380072e-16,-7.10141412e-16
0.447002851,-8.60812855e-21,1.13353697e-15,-1.02668059e-15
0.448002857,-1.31106932e-20,1.63379717e-15,-1.4793117e-15
0.449002863,-1.96027685e-20,2.34690489e-15,-2.12432284e-15
0.450002868,-2.92361688e-20,3.35993067e-15,-3.04032778e-15
0.451002874,-4.41051022e-20,4.79407816e-15,-4.33672483e-15
0.45200288,-6.65132118e-20,6.8174531e-15,-6.16520257e-15
0.453002885,-1.00439514e-19,9.66237249e-15,-8.73532627e-15
0.454002891,-1.49863026e-19,1.36487281e-14,-1.23355814e-14
0.455002896,-2.21904098e-19,1.92154066e-14,-1.73616513e-14
0.456002902,-3.29965655e-19,2.69623665e-14,-2.43542877e-14
0.457002908,-4.8912601e-19,3.77067863e-14,-3.40498334e-14
0.458002913,-7.20327334e-19,5.25576625e-14,-4.7447323e-14
0.459002919,-1.05205111e-18,7.30145653e-14,-6.5897293e-14
0.460002925,-1.53120768e-18,1.010978e-13,-9.12188416e-14
0.46100293,-2.22816277e-18,1.39519323e-13,-1.25853253e-13
0.462002936,-3.21328194e-18,1.91906278e-13,-1.73064891e-13
0.463002942,-4.62729632e-18,2.63092093e-13,-2.37202808e-13
0.464002947,-6.63774391e-18,3.59494064e-13,-3.24040057e-13
0.465002953,-9.49257913e-18,4.89601198e-13,-4.41211873e-13
0.466002958,-1.35670855e-17,6.64601783e-13,-5.98779273e-13
0.467002992,-1.93303672e-17,8.99187192e-13,-8.09951336e-13
0.46800297,-2.74257671e-17,1.21257756e-12,-1.09200604e-12
0.469003003,-3.86842693e-17,1.62982529e-12,-1.46746048e-12
0.470002981,-5.4285339e-17,2.18346305e-12,-1.9655512e-12
0.471003014,-7.57301122e-17,2.9155801e-12,-2.62409799e-12
0.472002992,-1.05431117e-16,3.88042723e-12,-3.49184267e-12
0.473003026,-1.46390626e-16,5.14766658e-12,-4.63136777e-12
0.474003004,-2.02575923e-16,6.80641654e-12,-6.12272733e-12
0.475003037,-2.79562642e-16,8.97025509e-12,-8.06793955e-12
0.476003015,-3.84213113e-16,1.17833824e-11,-1.05965202e-11
0.477003048,-5.25748586e-16,1.5428183e-11,-1.38722749e-11
0.478003026,-7.16178162e-16,2.01344531e-11,-1.81015914e-11
0.479003059,-9.71799842e-16,2.61906243e-11,-2.35435109e-11
0.480003037,-1.31491616e-15,3.39573161e-11,-3.05219149e-11
0.481003071,-1.76954532e-15,4.38836641e-11,-3.94401942e-11
0.482003049,-2.37686106e-15,5.65268631e-11,-5.07988304e-11
0.483003082,-3.17803755e-15,7.25754526e-11,-6.52163254e-11
0.48400306,-4.23140476e-15,9.28769284e-11,-8.34540492e-11
0.485003093,-5.6141636e-15,1.18470289e-10,-1.06445533e-10
0.486003071,-7.41895576e-15,1.50624249e-10,-1.35330858e-10
0.487003105,-9.76587145e-15,1.90881741e-10,-1.71496817e-10
0.488003082,-1.2805882e-14,2.41111603e-10,-2.16623455e-10
0.489003116,-1.67723061e-14,3.03568171e-10,-2.72737805e-10
0.490003094,-2.18916004e-14,3.80959569e-10,-3.42275708e-10
0.491003127,-2.83833626e-14,4.76525541e-10,-4.28151931e-10
0.492003105,-3.66181559e-14,5.94125416e-10,-5.33839972e-10
0.493003138,-4.71312408e-14,7.38337336e-10,-6.6346173e-10
0.494003116,-6.04441559e-14,9.14568643e-10,-8.21887891e-10
0.49500315,-7.72431367e-14,1.12917842e-09,-1.01484898e-09
0.496003127,-9.84340037e-14,1.38961265e-09,-1.24905819e-09
0.497003161,-1.25004933e-13,1.70455317e-09,-1.53234747e-09
0.498003139,-1.57889205e-13,2.08408668e-09,-1.87382332e-09
0.499003172,-1.98623981e-13,2.5399074e-09,-2.28405428e-09
0.500003206,-2.48911108e-13,3.08556825e-09,-2.77530776e-09
0.501003183,-3.10617146e-13,3.73679576e-09,-3.36184969e-09
0.502003217,-3.86267434e-13,4.51185489e-09,-4.06029477e-09
0.503003195,-4.78716676e-13,5.43192735e-09,-4.88997109e-09
0.504003228,-5.90929432e-13,6.52141496e-09,-5.87320947e-09
0.505003206,-7.2598004e-13,7.80806353e-09,-7.03545711e-09
0.506003239,-8.88040726e-13,9.32281097e-09,-8.40511571e-09
0.507003217,-1.08304056e-12,1.1099317e-08,-1.00130642e-08
0.508003251,-1.31537153e-12,1.31732278e-08,-1.18919177e-08
0.509003228,-1.58942542e-12,1.55813389e-08,-1.40751988e-08
0.510003262,-1.91354701e-12,1.8360911e-08,-1.65966529e-08
0.51100324,-2.29564132e-12,2.15494218e-08,-1.94900167e-08
0.512003273,-2.74273573e-12,2.51849759e-08,-2.27894379e-08
0.513003251,-3.26361377e-12,2.93074329e-08,-2.65306355e-08
0.514003284,-3.86793765e-12,3.39601556e-08,-3.07526733e-08
0.515003262,-4.56624799e-12,3.91919954e-08,-3.54999976e-08
0.516003296,-5.3655717e-12,4.50590925e-08,-4.08242826e-08
0.517003274,-6.28084173e-12,5.16259711e-08,-4.67855692e-08
0.518003307,-7.32259826e-12,5.89655329e-08,-5.34523394e-08
0.519003285,-8.49435453e-12,6.71577709e-08,-6.09002981e-08
0.520003318,-9.81192124e-12,7.62873071e-08,-6.92099746e-08
0.521003296,-1.12875959e-11,8.64400675e-08,-7.84635148e-08
0.522003329,-1.29319186e-11,9.76996262e-08,-8.87411034e-08
0.523003307,-1.47519167e-11,1.10143759e-07,-1.00117575e-07
0.524003341,-1.67475912e-11,1.2384163e-07,-1.1265977e-07
0.525003319,-1.89294812e-11,1.38852002e-07,-1.26424737e-07
0.526003352,-2.13081271e-11,1.55222253e-07,-1.41458912e-07
0.52700333,-2.38729904e-11,1.72988365e-07,-1.57798198e-07
0.528003363,-2.66205565e-11,1.92175492e-07,-1.75468571e-07
0.529003341,-2.95367723e-11,2.12798795e-07,-1.94487015e-07
0.530003375,-3.2621638e-11,2.34864288e-07,-2.14862368e-07
0.531003352,-3.58892013e-11,2.58369568e-07,-2.36596122e-07
0.532003386,-3.93183888e-11,2.83304331e-07,-2.59682963e-07
0.533003364,-4.28740619e-11,3.09650346e-07,-2.84110769e-07
0.534003397,-4.65210856e-11,3.37381323e-07,-3.09860468e-07
0.535003375,-5.02172991e-11,3.66462189e-07,-3.36905231e-07
0.536003408,-5.39556733e-11,3.96847923e-07,-3.65209331e-07
0.537003386,-5.76659415e-11,4.28482082e-07,-3.94726669e-07
0.53800342,-6.13621584e-11,4.61294746e-07,-4.2539844e-07
0.539003453,-6.49599957e-11,4.95200197e-07,-4.57151117e-07
0.540003431,-6.84453952e-11,5.30094837e-07,-4.89893807e-07
0.541003464,-7.17340423e-11,5.65854691e-07,-5.23516462e-07
0.542003442,-7.47978277e-11,6.0233441e-07,-5.57887859e-07
0.543003476,-7.75945835e-11,6.39365567e-07,-5.92854576e-07
0.544003453,-8.00821492e-11,6.76756486e-07,-6.28240684e-07
0.545003487,-8.22464735e-11,7.14292241e-07,-6.63847857e-07
0.546003465,-8.40172862e-11,7.51735342e-07,-6.99455597e-07
0.547003498,-8.53664778e-11,7.88825957e-07,-7.34822379e-07
0.548003476,-8.62097199e-11,8.25282768e-07,-7.69685926e-07
0.549003509,-8.64626981e-11,8.60802857e-07,-8.03763726e-07
0.550003487,-8.62097269e-11,8.95061589e-07,-8.36752918e-07
0.551003521,-8.54508131e-11,9.27711767e-07,-8.68329664e-07
0.552003498,-8.41578404e-11,9.58382316e-07,-8.98148073e-07
0.553003532,-8.23027063e-11,9.86676241e-07,-9.25838606e-07
0.55400351,-7.97448704e-11,1.01216813e-06,-9.51005916e-07
0.555003543,-7.63719019e-11,1.03440095e-06,-9.73226065e-07
0.556003521,-7.2268129e-11,1.05288325e-06,-9.92043283e-07
0.557003554,-6.75459758e-11,1.06708455e-06,-1.00696616e-06
0.558003532,-6.21211138e-11,1.07643245e-06,-1.01746514e-06
0.559003566,-5.58249037e-11,1.08030872e-06,-1.02296804e-06
0.560003544,-4.84886957e-11,1.07804601e-06,-1.0228581e-06
0.561003577,-4.01687086e-11,1.06892605e-06,-1.01647038e-06
0.562003555,-3.08368261e-11,1.05217748e-06,-1.00309103e-06
0.563003588,-2.04087285e-11,1.02697527e-06,-9.81956077e-07
0.564003566,-8.80008913e-12,9.92441642e-07,-9.52251582e-07
0.565003599,4.21395384e-12,9.47647322e-07,-9.13115002e-07
0.566003577,1.87739373e-11,8.91613468e-07,-8.63636728e-07
0.567003611,3.49360818e-11,8.23314224e-07,-8.02862189e-07
0.568003589,5.27987619e-11,7.41680424e-07,-7.29794806e-07
0.569003622,7.24603572e-11,6.45603393e-07,-6.43399176e-07
0.5700036,9.41316816e-11,5.33939328e-07,-5.42604823e-07
0.571003633,1.17995447e-10,4.05514186e-07,-4.26310351e-07
0.572003611,1.44192172e-10,2.5912837e-07,-2.93388183e-07
0.573003645,1.72771061e-10,9.35622921e-08,-1.42689032e-07
0.574003622,2.0371102e-10,-9.24181336e-08,2.695311e-08
0.575003656,2.37033143e-10,-3.00055973e-07,2.16716074e-07
0.576003634,2.72899037e-10,-5.30597333e-07,4.27783817e-07
0.577003667,3.114633e-10,-7.85285238e-07,6.61340778e-07
0.5780037,3.52894575e-10,-1.06535276e-06,9.18565263e-07
0.579003678,3.97136657e-10,-1.37201607e-06,1.20062293e-06
0.580003712,4.44020903e-10,-1.70646661e-06,1.50865901e-06
0.58100369,4.93322438e-10,-2.06986351e-06,1.8437911e-06
0.582003723,5.45322398e-10,-2.46332274e-06,2.20709967e-06
0.583003701,6.00189343e-10,-2.88790898e-06,2.5996178e-06
0.584003734,6.57979504e-10,-3.34462243e-06,3.02232115e-06
0.585003712,7.18692938e-10,-3.83438783e-06,3.47611717e-06
0.586003746,7.81655018e-10,-4.35804304e-06,3.9618335e-06
0.587003723,8.4731544e-10,-4.91632363e-06,4.4802041e-06
0.588003757,9.15449438e-10,-5.50985123e-06,5.0318572e-06
0.589003735,9.86281723e-10,-6.13911425e-06,5.61729803e-06
0.590003768,1.05981246e-09,-6.80445146e-06,6.23689584e-06
0.591003746,1.13604148e-09,-7.50603522e-06,6.89086664e-06
0.592003779,1.21451915e-09,-8.24385006e-06,7.57925591e-06
0.593003757,1.29502065e-09,-9.01767635e-06,8.30191766e-06
0.594003791,1.37687128e-09,-9.82706388e-06,9.05849902e-06
0.595003768,1.46052093e-09,-1.06713123e-05,9.84841427e-06
0.596003802,1.54641921e-09,-1.15494458e-05,1.06708239e-05
0.59700378,1.63321701e-09,-1.24601866e-05,1.15246148e-05
0.598003813,1.71956505e-09,-1.34019319e-05,1.24083754e-05
0.599003791,1.80546345e-09,-1.43727293e-05,1.33203685e-05
0.600003824,1.89136173e-09,-1.5370244e-05,1.42585068e-05
0.601003802,1.97770977e-09,-1.63917339e-05,1.52203247e-05
0.602003836,2.06270867e-09,-1.74340239e-05,1.62029555e-05
0.603003814,2.14365992e-09,-1.84934797e-05,1.72031123e-05
0.604003847,2.22011387e-09,-1.95659777e-05,1.82170461e-05
0.605003825,2.29162089e-09,-2.06468849e-05,1.92405332e-05
0.606003858,2.36042963e-09,-2.17310244e-05,2.02688407e-05
0.607003836,2.42519071e-09,-2.28126592e-05,2.12967152e-05
0.608003869,2.4818565e-09,-2.38854664e-05,2.23183506e-05
0.609003847,2.52682963e-09,-2.4942512e-05,2.33273749e-05
0.610003881,2.5592104e-09,-2.59762382e-05,2.43168179e-05
0.611003859,2.58349608e-09,-2.69784414e-05,2.52790996e-05
0.612003892,2.59968647e-09,-2.79402466e-05,2.6206013e-05
0.61300387,2.60418376e-09,-2.88520951e-05,2.70887067e-05
0.614003903,2.59069211e-09,-2.97037259e-05,2.79176675e-05
0.615003881,2.55831178e-09,-3.04841742e-05,2.86827071e-05
0.616003915,2.51154009e-09,-3.11817494e-05,2.9372959e-05
0.617003948,2.45037701e-09,-3.17840386e-05,2.99768599e-05
0.618003926,2.37032527e-09,-3.22778797e-05,3.04821569e-05
0.619003959,2.26418928e-09,-3.26493755e-05,3.08758827e-05
0.620003937,2.13106954e-09,-3.28838869e-05,3.11443691e-05
0.62100397,1.97366479e-09,-3.29660361e-05,3.12732373e-05
0.622003948,1.79377335e-09,-3.2879725e-05,3.12474331e-05
0.623003982,1.58779767e-09,-3.2608139e-05,3.10512187e-05
0.62400396,1.34854194e-09,-3.2133783e-05,3.06681977e-05
0.625003993,1.06881082e-09,-3.14384924e-05,3.00813281e-05
0.626003971,7.50403073e-10,-3.05034846e-05,2.92729601e-05
0.627004004,3.98715339e-10,-2.93093763e-05,2.82248639e-05
0.628003982,1.64459262e-11,-2.78362459e-05,2.69182838e-05
0.629004016,-4.00003003e-10,-2.60636862e-05,2.53339913e-05
0.630003993,-8.58726479e-10,-2.39708788e-05,2.34523359e-05
0.631004027,-1.36422162e-09,-2.1536669e-05,2.12533178e-05
0.632004005,-1.91693839e-09,-1.87396381e-05,1.87166552e-05
0.633004038,-2.51687671e-09,-1.55581911e-05,1.58218681e-05
0.634004016,-3.16448623e-09,-1.19706629e-05,1.25483812e-05
0.635004049,-3.86156573e-09,-7.95543019e-06,8.87561509e-06
0.636004027,-4.60794691e-09,-3.49102766e-06,4.7831013e-06
0.637004061,-5.40205569e-09,1.44372189e-06,2.50592819e-07
0.638004038,-6.24259888e-09,6.86957446e-06,-4.74180433e-06
0.639004072,-7.13531101e-09,1.28067149e-05,-1.02134909e-05
